Primary protein ID	Haplotig protein ID	CDS Levenshtein distance	Protein Levenshtein distance	Blastp PctID	dN/dS	Primary protein classification	Haplotig protein classification
Pst104E_03310	Pst104E_19410	0.11394196744515216	0.12101910828025478	99.76	0.8425925925925926	Other	Other
Pst104E_03438	Pst104E_19666	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03441	Pst104E_19667	0.0008322929671244277	0.0012484394506866415	99.88	0.42857142857142855	Other	Other
Pst104E_03442	Pst104E_19668	0.0	0.0	100.0		Other	Other
Pst104E_03443	Pst104E_19669	0.0	0.0	100.0		Other	Other
Pst104E_03444	Pst104E_19670	0.0	0.0	100.0		Other	Other
Pst104E_03445	Pst104E_19671	0.0	0.0	100.0		Other	Other
Pst104E_03447	Pst104E_19672	0.0007358351729212656	0.0	100.0	-0.0	Other	Other
Pst104E_03448	Pst104E_19673	0.01002004008016032	0.014028056112224449	98.6		Other	Other
Pst104E_03449	Pst104E_19674	0.0	0.0	100.0		Other	Other
Pst104E_03450	Pst104E_19545	0.03601267646211466	0.040622299049265335	99.11	1.2790697674418603	Other	Other
Pst104E_03452	Pst104E_19679	0.1285310734463277	0.1440677966101695	98.04	0.5141776937618147	Other	Other
Pst104E_03454	Pst104E_19680	0.00186219739292365	0.00558659217877095	99.44		Other	Other
Pst104E_03455	Pst104E_19681	0.007366482504604052	0.016574585635359115	98.35	1.3728813559322033	Other	Other
Pst104E_03457	Pst104E_19682	0.001199040767386091	0.0017985611510791368	99.82	0.3076923076923077	BUSCO	BUSCO
Pst104E_03311	Pst104E_19411	0.00045320643553138455	0.0013596193065941536	99.86		Other	Other
Pst104E_03458	Pst104E_19683	0.0	0.0	100.0		Other	Other
Pst104E_03461	Pst104E_19697	0.03508771929824561	0.05263157894736842	94.76	0.5753846153846154	Other	Other
Pst104E_03462	Pst104E_19698	0.0040650406504065045	0.0	100.0	-0.0	Other	Other
Pst104E_03463	Pst104E_19699	0.37067395264116576	0.3688524590163935	99.57	0.08407079646017701	Other	Other
Pst104E_03465	Pst104E_19467	0.17254901960784313	0.19215686274509805	88.25	1.0562347188264058	Other	Other
Pst104E_03466	Pst104E_19468	0.0	0.0	100.0		Other	Other
Pst104E_03467	Pst104E_19469	0.001564945226917058	0.0	100.0	-0.0	Other	Other
Pst104E_03312	Pst104E_19412	0.0	0.0	100.0		Other	Other
Pst104E_03468	Pst104E_19470	0.07647058823529412	0.07352941176470587	100.0	-0.0	Other	Other
Pst104E_03469	Pst104E_19471	0.025423728813559324	0.03389830508474576	96.64	0.3710317460317461	Other	Other
Pst104E_03470	Pst104E_19688	0.0099009900990099	0.0	100.0	-0.0	BUSCO	BUSCO
Pst104E_03471	Pst104E_19689	0.004120676968359088	0.0008830022075055188	99.91	0.026490066225165563	Other	Other
Pst104E_03473	Pst104E_19478	0.033692350179508425	0.03645401822700911	96.36	0.2279596977329975	Other	Other
Pst104E_03474	Pst104E_19479	0.03176470588235294	0.018823529411764704	98.23	0.09060773480662984	Other	Other
Pst104E_03313	Pst104E_19414	0.014388489208633094	0.007194244604316547	99.29	0.06451612903225808	Other	Other
Pst104E_03476	Pst104E_19481	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03477	Pst104E_19482	0.0	0.0	100.0		BUSCO	BUSCO
Pst104E_03478	Pst104E_19483	0.004768717215069146	0.008583690987124462	99.14	0.7118644067796609	Other	Other
Pst104E_03479	Pst104E_19484	0.04814814814814815	0.05555555555555555	98.84		Candidate effector	Other
Pst104E_03480	Pst104E_19485	0.00048309178743961346	0.0014492753623188404	99.86		Other	Other
Pst104E_03481	Pst104E_19486	0.0009689922480620156	0.0014534883720930232	99.85	0.4375	Candidate effector	Other
Pst104E_03314	Pst104E_19415	0.02564102564102564	0.027472527472527472	97.27	0.1899696048632219	Other	Other
Pst104E_03483	Pst104E_19487	0.002710027100271003	0.0	100.0	-0.0	Other	Other
Pst104E_03484	Pst104E_19488	0.004219409282700422	0.0	100.0	-0.0	Other	Other
Pst104E_03485	Pst104E_19489	0.0	0.0	100.0		Other	Other
Pst104E_03487	Pst104E_19490	0.006060606060606061	0.01818181818181818	98.2		Other	Other
Pst104E_03488	Pst104E_19493	0.004329004329004329	0.012987012987012988	98.72		Other	Other
Pst104E_03489	Pst104E_19494	0.0913633119200571	0.13918629550321202	98.24	0.6934235976789168	Other	Other
Pst104E_03315	Pst104E_19416	0.0165016501650165	0.0198019801980198	98.04	0.2693409742120344	Candidate effector	Candidate effector
Pst104E_03490	Pst104E_19495	0.0	0.0	100.0		Other	Other
Pst104E_03491	Pst104E_19496	0.0025062656641604013	0.0075187969924812035	99.25		Other	Other
Pst104E_03492	Pst104E_19497	0.0	0.0	100.0		BUSCO	BUSCO
Pst104E_03493	Pst104E_19498	0.0	0.0	100.0		Other	Other
Pst104E_03494	Pst104E_19499	0.0	0.0	100.0		Other	Other
Pst104E_03496	Pst104E_19501	0.03065134099616858	0.04597701149425287	95.43	0.384070796460177	Other	Other
Pst104E_03497	Pst104E_19502	0.013888888888888888	0.0018939393939393944	99.81	0.017208413001912046	BUSCO	BUSCO
Pst104E_03498	Pst104E_19503	0.02523240371845949	0.00398406374501992	99.6	-0.0	BUSCO	BUSCO
Pst104E_03499	Pst104E_19504	0.00927766732935719	0.0019880715705765406	99.8	0.024	BUSCO	BUSCO
Pst104E_03500	Pst104E_19505	0.0	0.0	100.0		Other	Other
Pst104E_03501	Pst104E_19506	0.07526881720430108	0.07347670250896057	99.62	0.11612903225806452	Other	Other
Pst104E_03502	Pst104E_19507	0.0	0.0	100.0		Other	Other
Pst104E_03503	Pst104E_19508	0.0	0.0	100.0		Other	Other
Pst104E_03504	Pst104E_19509	0.011204481792717087	0.01680672268907563	98.33	0.368421052631579	Other	Other
Pst104E_03505	Pst104E_29762	0.16952380952380952	0.18857142857142856	93.41	1.0886075949367089	Other	Other
Pst104E_03507	Pst104E_19511	0.0	0.0	100.0		Other	Other
Pst104E_03316	Pst104E_19420	0.003401360544217687	0.010204081632653059	98.99		Other	Other
Pst104E_03508	Pst104E_19512	0.002306805074971165	0.0034602076124567475	99.66	0.4102564102564103	BUSCO	BUSCO
Pst104E_03509	Pst104E_19513	0.11178861788617886	0.12804878048780488	96.92	0.3444390004899559	BUSCO	BUSCO
Pst104E_03510	Pst104E_19514	0.0	0.0	100.0		Other	Other
Pst104E_03512	Pst104E_19516	0.013933547695605574	0.012861736334405145	98.72	0.2317880794701987	Other	Other
Pst104E_03513	Pst104E_19517	0.0011655011655011655	0.0034965034965034965	99.65		Other	Other
Pst104E_03514	Pst104E_19518	0.027100271002710032	0.05284552845528456	94.74	1.0881226053639848	Other	Other
Pst104E_03515	Pst104E_19519	0.03402938901778809	0.04408352668213457	97.87	0.6533333333333333	Other	Other
Pst104E_03516	Pst104E_19520	0.005376344086021507	0.0	100.0	-0.0	Other	Other
Pst104E_03317	Pst104E_19422	0.010351966873706004	0.031055900621118005	96.91		Other	Other
Pst104E_03517	Pst104E_19521	0.013048635824436536	0.007117437722419929	99.29	0.07424593967517402	Other	Other
Pst104E_03518	Pst104E_19522	0.014414414414414416	0.013513513513513514	98.65	0.15605095541401276	Other	Other
Pst104E_03519	Pst104E_19523	0.0091324200913242	0.0091324200913242	99.09	0.2146341463414634	Other	Other
Pst104E_03523	Pst104E_19528	0.0005208333333333333	0.0015625	99.84		Other	Other
Pst104E_03318	Pst104E_19423	0.10734463276836158	0.11864406779661014	98.11		Other	Other
Pst104E_03524	Pst104E_19529	0.0011926058437686346	0.003577817531305903	99.64		Other	Other
Pst104E_03525	Pst104E_19530	0.02249851983422144	0.003552397868561279	99.65	0.01941747572815534	Other	Other
Pst104E_03526	Pst104E_19531	0.04138950480413895	0.050997782705099776	95.33	0.25653798256537985	BUSCO	BUSCO
Pst104E_03527	Pst104E_19534	0.002631578947368421	0.003947368421052632	99.61	0.2786885245901639	Other	Other
Pst104E_03528	Pst104E_19535	0.0005282620179609086	0.001584786053882726	99.84		Other	Other
Pst104E_03529	Pst104E_19538	0.3202979515828678	0.3240223463687151	99.18		Other	Other
Pst104E_03530	Pst104E_19539	0.004721435316336166	0.0113314447592068	98.87	1.6875	Other	Other
Pst104E_03532	Pst104E_19540	0.0004371584699453552	0.0013114754098360654	99.87		Other	Other
Pst104E_03533	Pst104E_19541	0.0890890890890891	0.09009009009009007	99.67	0.4571428571428571	Other	Other
Pst104E_03535	Pst104E_19542	0.0023277467411545625	0.00558659217877095	99.44	2.0	Other	Other
Pst104E_03536	Pst104E_19543	0.0003211303789338471	0.0009633911368015414	99.9		Other	Other
Pst104E_03537	Pst104E_19544	0.008928571428571428	0.008928571428571428	99.12	0.21393034825870647	Other	Other
Pst104E_03539	Pst104E_19546	0.005188067444876783	0.011673151750972765	98.84	1.3023255813953492	Other	Other
Pst104E_03540	Pst104E_19547	0.00411522633744856	0.012345679012345678	98.78		Other	Other
Pst104E_03541	Pst104E_19548	0.2379349046015713	0.23905723905723905	89.7	0.4375	Other	Other
Pst104E_03298	Pst104E_19396	0.0016722408026755853	0.0033444816053511705	99.67	0.8421052631578948	Other	Other
Pst104E_03543	Pst104E_19549	0.04329004329004329	0.052947052947052944	94.71	1.4782608695652175	Other	Other
Pst104E_03545	Pst104E_19550	0.02939211756847028	0.04709418837675351	95.4	1.1907894736842106	Other	Other
Pst104E_03546	Pst104E_19551	0.06883217324052593	0.07192575406032482	99.26	0.6545454545454545	Other	Other
Pst104E_03547	Pst104E_19552	0.0008888888888888887	0.0	100.0	-0.0	Other	Other
Pst104E_03549	Pst104E_19553	0.0016129032258064516	0.004838709677419355	99.52		Other	Other
Pst104E_03550	Pst104E_19554	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03551	Pst104E_19555	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03320	Pst104E_19424	0.0	0.0	100.0		Other	Other
Pst104E_03552	Pst104E_19556	0.00036954915003695486	0.0011086474501108647	99.89		Other	Other
Pst104E_03553	Pst104E_19557	0.0	0.0	100.0		Other	Other
Pst104E_03554	Pst104E_19558	0.0	0.0	100.0		Other	Other
Pst104E_03555	Pst104E_22711	0.0	0.0	100.0		Other	Other
Pst104E_03556	Pst104E_19559	0.02470461868958109	0.020408163265306117	98.07	0.12265512265512267	BUSCO	BUSCO
Pst104E_03558	Pst104E_19560	0.02828282828282828	0.029090909090909087	97.09	0.3055555555555556	Other	Other
Pst104E_03563	Pst104E_19562	0.0026990553306342783	0.008097165991902834	99.19		Other	Other
Pst104E_03564	Pst104E_19563	0.013468013468013471	0.02356902356902357	97.65	0.555	Other	Other
Pst104E_03565	Pst104E_19564	0.07207207207207207	0.07207207207207207	100.0		Other	Other
Pst104E_03566	Pst104E_19567	0.024705882352941168	0.029411764705882363	97.17	0.2509090909090909	Other	Other
Pst104E_03567	Pst104E_19568	0.037475345167652864	0.035502958579881665	96.47	0.32941176470588235	Other	Other
Pst104E_03568	Pst104E_19569	0.04612257661038149	0.03377110694183865	99.42	0.06564885496183206	BUSCO	BUSCO
Pst104E_03569	Pst104E_19570	0.02465166130760986	0.028938906752411574	97.12	0.25183823529411764	Other	Other
Pst104E_03570	Pst104E_19571	0.07250755287009064	0.08459214501510574	91.57	1.3837209302325582	Other	Other
Pst104E_03571	Pst104E_19572	0.01952277657266812	0.03470715835140998	96.54	0.708	Other	Other
Pst104E_03572	Pst104E_19573	0.036420395421436005	0.036420395421436005	96.36	0.18617021276595744	Other	Other
Pst104E_03573	Pst104E_19574	0.030129124820659967	0.025824964131994255	97.71	0.13016845329249618	Other	Other
Pst104E_03574	Pst104E_19575	0.0071301247771836	0.0071301247771836	99.29	0.1958762886597938	Other	Other
Pst104E_03575	Pst104E_19576	0.011123071402942232	0.010764262648008612	98.92	0.16603773584905662	Other	Other
Pst104E_03576	Pst104E_19577	0.0007342143906020558	0.002202643171806168	99.78		Other	Other
Pst104E_03577	Pst104E_19578	0.0	0.0	100.0		Other	Other
Pst104E_03580	Pst104E_23047	0.017264276228419653	0.03187250996015936	96.83	0.7155963302752293	Other	Other
Pst104E_03581	Pst104E_23048	0.019305019305019305	0.03088803088803089	96.92	0.5532646048109965	Other	Other
Pst104E_03582	Pst104E_19582	0.005899705014749263	0.008849557522123894	99.12	0.3867924528301887	Other	Other
Pst104E_03583	Pst104E_19583	0.0017921146953405016	0.005376344086021507	99.47		Other	Other
Pst104E_03584	Pst104E_19584	0.005249343832020997	0.007874015748031496	99.22	0.4698795180722891	Other	Other
Pst104E_03585	Pst104E_19585	0.004048582995951417	0.0	100.0	-0.0	Other	Other
Pst104E_03586	Pst104E_19586	0.0019083969465648848	0.0019083969465648848	99.81	0.1956521739130435	Other	Other
Pst104E_03587	Pst104E_19590	0.4167341430499325	0.4275303643724697	78.98	0.4488977955911824	Candidate effector	Other
Pst104E_03588	Pst104E_19593	0.12067696835908755	0.1479028697571744	85.24	0.4657142857142858	Candidate effector	Candidate effector
Pst104E_03589	Pst104E_19594	0.008928571428571428	0.017857142857142856	98.23	1.0	Other	Other
Pst104E_03591	Pst104E_19595	0.007696007696007695	0.010101010101010102	98.99	1.3124999999999998	Other	Other
Pst104E_03592	Pst104E_19596	0.03502919099249373	0.040033361134278564	97.79	0.28383458646616544	BUSCO	BUSCO
Pst104E_03593	Pst104E_19597	0.0010548523206751054	0.0	100.0	-0.0	Other	Other
Pst104E_03323	Pst104E_19425	0.006369426751592357	0.012738853503184714	98.73	0.6785714285714286	Other	Other
Pst104E_03594	Pst104E_19598	0.0007230657989877079	0.0	100.0	-0.0	Other	Other
Pst104E_03599	Pst104E_19600	0.004297114794352364	0.003683241252302026	99.63	0.11851851851851852	Other	Other
Pst104E_03600	Pst104E_19601	0.05488297013720742	0.05084745762711865	100.0	-0.0	Other	Other
Pst104E_03601	Pst104E_19602	0.103859649122807	0.11157894736842107	100.0	0.685064935064935	Other	Other
Pst104E_03602	Pst104E_19603	0.061666666666666675	0.095	100.0	0.7032085561497325	Other	Other
Pst104E_03324	Pst104E_19426	0.0026075619295958287	0.00651890482398957	99.35	2.2857142857142865	Other	Other
Pst104E_03603	Pst104E_19604	0.0	0.0	100.0		Other	Other
Pst104E_03604	Pst104E_19605	0.08163265306122447	0.09262166405023547	90.75	0.8893617021276595	Other	Other
Pst104E_03605	Pst104E_19606	0.0	0.0	100.0		Other	Other
Pst104E_03606	Pst104E_19609	0.00273224043715847	0.0	100.0	-0.0	Other	Other
Pst104E_03607	Pst104E_19610	0.19811320754716985	0.20125786163522014	99.22	0.8222222222222223	Other	Other
Pst104E_03608	Pst104E_19611	0.0008438818565400844	0.002531645569620253	99.75		BUSCO	BUSCO
Pst104E_03612	Pst104E_22628	0.001718213058419244	0.0	100.0	-0.0	Candidate effector	Candidate effector
Pst104E_03613	Pst104E_22629	0.002123142250530785	0.006369426751592357	99.37		BUSCO	BUSCO
Pst104E_03614	Pst104E_22630	0.10091743119266056	0.10397553516819573	99.32	0.8	Other	Other
Pst104E_03615	Pst104E_19613	0.5083979328165374	0.5135658914728682	91.61		Other	Other
Pst104E_03616	Pst104E_19614	0.002298850574712644	0.006896551724137931	99.32		Other	Other
Pst104E_03617	Pst104E_19615	0.006029285099052541	0.012919896640826873	98.71	1.087719298245614	Other	Other
Pst104E_03618	Pst104E_19616	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03619	Pst104E_19617	0.04535996670828132	0.0449438202247191	95.51	-0.0	Candidate effector	Candidate effector
Pst104E_03620	Pst104E_19618	0.12401055408970975	0.12401055408970975	100.0		Other	Other
Pst104E_03621	Pst104E_19619	0.0	0.0	100.0		Other	Other
Pst104E_03622	Pst104E_19620	0.01908522540309312	0.02171767028627838	99.9	0.6785714285714285	Other	Other
Pst104E_03623	Pst104E_19621	0.0	0.0	100.0		Other	Other
Pst104E_03624	Pst104E_19622	0.31716417910447764	0.31716417910447764	100.0		Other	Candidate effector
Pst104E_03625	Pst104E_19623	0.021718602455146358	0.0141643059490085	98.59	0.1056	Other	Other
Pst104E_03626	Pst104E_19624	0.02956989247311828	0.018433179723502304	98.16	0.08949880668257756	BUSCO	BUSCO
Pst104E_03627	Pst104E_19625	0.0059101654846335705	0.0	100.0	-0.0	Other	Other
Pst104E_03630	Pst104E_21258	0.0253968253968254	0.0380952380952381	97.57	0.3507972665148064	Other	Other
Pst104E_03635	Pst104E_19626	0.016129032258064516	0.016129032258064516	98.4	0.39721254355400704	Candidate effector	Candidate effector
Pst104E_03636	Pst104E_19630	0.025	0.041666666666666664	96.67	0.6313559322033898	Candidate effector	Candidate effector
Pst104E_03637	Pst104E_19631	0.025236593059936908	0.0220820189274448	97.8	0.16170212765957448	Other	Other
Pst104E_03638	Pst104E_19632	0.046099290780141834	0.051861702127659566	98.62	0.4732824427480916	Other	Other
Pst104E_03640	Pst104E_19635	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03328	Pst104E_19427	0.012160228898426323	0.015021459227467813	98.5	0.5882352941176471	Other	Other
Pst104E_03641	Pst104E_19636	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03642	Pst104E_19637	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03643	Pst104E_19638	0.0	0.0	100.0		Other	Other
Pst104E_03644	Pst104E_19639	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03329	Pst104E_19428	0.00641025641025641	0.01282051282051282	98.73	0.7468354430379746	Other	Other
Pst104E_03650	Pst104E_28713	0.21393034825870647	0.34328358208955223	78.18	1.2208	Other	Other
Pst104E_03331	Pst104E_19430	0.003316749585406302	0.009950248756218905	99.01		Other	Other
Pst104E_03673	Pst104E_21652	0.2890295358649789	0.3164556962025317	79.67	0.5215311004784688	Other	Other
Pst104E_03332	Pst104E_19431	0.010148321623731459	0.00234192037470726	99.77	0.031884057971014484	BUSCO	BUSCO
Pst104E_03333	Pst104E_19432	0.02531645569620253	0.012658227848101266	98.74	0.06791569086651053	Other	Other
Pst104E_03334	Pst104E_19433	0.002252252252252252	0.0	100.0	-0.0	Other	Other
Pst104E_03336	Pst104E_19435	0.02506265664160401	0.015037593984962403	98.5	0.07883817427385892	Other	Other
Pst104E_03337	Pst104E_19436	0.03881278538812785	0.023972602739726026	97.61	0.061990212071778135	Other	Other
Pst104E_03338	Pst104E_19437	0.026288117770767613	0.0220820189274448	97.8	0.13466666666666666	Other	Other
Pst104E_03339	Pst104E_19438	0.011146496815286623	0.004777070063694267	99.52	0.04093567251461988	BUSCO	BUSCO
Pst104E_03340	Pst104E_19439	0.03160919540229885	0.020114942528735632	97.99	0.06359300476947538	BUSCO	BUSCO
Pst104E_03341	Pst104E_19440	0.019815994338287332	0.016985138004246284	98.31	0.2323759791122716	Other	Other
Pst104E_03342	Pst104E_19441	0.4596273291925466	0.4658385093167702	97.75	0.7794117647058824	Other	Other
Pst104E_03343	Pst104E_19442	0.011737089201877934	0.007042253521126761	99.3	0.09705882352941177	Other	Other
Pst104E_03344	Pst104E_19443	0.0012254901960784314	0.0018382352941176468	99.82	0.4285714285714286	Other	Other
Pst104E_03345	Pst104E_19444	0.014388489208633094	0.0	100.0	-0.0	Other	Other
Pst104E_03299	Pst104E_19398	0.02055555555555556	0.016666666666666666	98.34	0.12859560067681894	Other	Other
Pst104E_03346	Pst104E_19445	0.0	0.0	100.0		Other	Other
Pst104E_03347	Pst104E_19446	0.0	0.0	100.0		Other	Other
Pst104E_03348	Pst104E_19447	0.0	0.0	100.0		Other	Other
Pst104E_03349	Pst104E_19448	0.12010113780025285	0.1099873577749684	99.02	0.06540697674418604	BUSCO	BUSCO
Pst104E_03350	Pst104E_19449	0.0	0.0	100.0		Other	Other
Pst104E_03351	Pst104E_19450	0.008310249307479225	0.012465373961218836	98.76	0.4097222222222222	Other	Other
Pst104E_03352	Pst104E_19451	0.01065891472868217	0.017441860465116282	98.26	0.8	Other	Other
Pst104E_03353	Pst104E_19453	0.029871011541072637	0.03665987780040733	96.34	0.3685800604229608	Other	Other
Pst104E_03354	Pst104E_19454	0.128	0.128	98.21	0.1759656652360515	Other	Candidate effector
Pst104E_03355	Pst104E_19455	0.029810298102981032	0.029810298102981032	100.0		Candidate effector	Candidate effector
Pst104E_03300	Pst104E_19399	0.03714020427112349	0.036211699164345405	96.65	0.241852487135506	Other	Other
Pst104E_03356	Pst104E_19456	0.20729684908789384	0.20895522388059695	86.02	0.3972602739726027	Other	Candidate effector
Pst104E_03360	Pst104E_19458	0.0030441400304414	0.0091324200913242	99.09		Other	Other
Pst104E_03362	Pst104E_19460	0.0	0.0	100.0		Other	Other
Pst104E_03363	Pst104E_19461	0.0	0.0	100.0		Other	Other
Pst104E_03364	Pst104E_19462	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03365	Pst104E_19463	0.003703703703703704	0.011111111111111113	98.9		Other	Other
Pst104E_03367	Pst104E_19465	0.2656514382402707	0.2656514382402707	100.0		Other	Other
Pst104E_03368	Pst104E_19417	0.4728132387706856	0.44680851063829785	74.17	0.04381853969444184	Other	Other
Pst104E_03369	Pst104E_19466	0.1988304093567252	0.21271929824561409	98.09	1.2869565217391306	Other	Other
Pst104E_03301	Pst104E_19400	0.06853582554517132	0.102803738317757	89.81	1.25	Candidate effector	Candidate effector
Pst104E_03302	Pst104E_19401	0.2931258106355383	0.3307392996108949	71.78	2.121621621621621	Other	Other
Pst104E_03748	Pst104E_19944	0.0027777777777777783	0.004166666666666668	99.59	0.4444444444444445	Other	Other
Pst104E_03749	Pst104E_19945	0.003766478342749529	0.0	100.0	-0.0	Other	Other
Pst104E_03750	Pst104E_19946	0.040540540540540536	0.045045045045045036	95.52	0.27923627684964203	Other	Other
Pst104E_03751	Pst104E_19947	0.049069373942470386	0.077834179357022	92.23	0.5040431266846361	Other	Other
Pst104E_03754	Pst104E_19949	0.03934794828555368	0.05396290050590219	94.61	0.4022556390977444	Other	Other
Pst104E_03755	Pst104E_19950	0.01949685534591195	0.0	100.0	-0.0	Other	Other
Pst104E_03756	Pst104E_19951	0.0011655011655011655	0.0034965034965034965	99.65		Other	Other
Pst104E_03757	Pst104E_25605	0.2547495682210708	0.3238341968911917	77.19	0.5904311251314406	Other	Other
Pst104E_03758	Pst104E_19778	0.0006006006006006006	0.0018018018018018016	99.82		Other	Other
Pst104E_03759	Pst104E_19777	0.002911208151382824	0.008733624454148471	99.13		Other	Other
Pst104E_03760	Pst104E_17084	0.002564102564102564	0.007692307692307694	99.24		Other	Other
Pst104E_03761	Pst104E_17086	0.08166666666666668	0.09333333333333334	99.27	1.0719424460431657	Other	Other
Pst104E_03763	Pst104E_17085	0.002911208151382824	0.008733624454148471	99.13		Other	Other
Pst104E_03764	Pst104E_17084	0.002564102564102564	0.007692307692307694	99.24		Other	Other
Pst104E_03765	Pst104E_19953	0.004396482813749001	0.004796163069544364	99.52	0.2371134020618557	Other	Other
Pst104E_03766	Pst104E_19954	0.017710309930423784	0.026565464895635674	97.35		Other	Other
Pst104E_03767	Pst104E_19955	0.0	0.0	100.0		Other	Other
Pst104E_03768	Pst104E_19956	0.006704980842911879	0.017241379310344827	98.28	2.3823529411764706	Other	Other
Pst104E_03771	Pst104E_19703	0.5538461538461539	0.5621301775147929	98.92	0.7907692307692308	Other	BUSCO
Pst104E_03774	Pst104E_19709	0.0	0.0	100.0		Other	Other
Pst104E_03775	Pst104E_19710	0.0009363295880149813	0.001404494382022472	99.86	0.3529411764705882	Other	Other
Pst104E_03776	Pst104E_19711	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03777	Pst104E_19712	0.05252525252525252	0.02424242424242424	97.59	0.07061855670103093	Other	Other
Pst104E_03778	Pst104E_19713	0.06694367497691597	0.07479224376731301	98.51	0.4761904761904762	Other	Other
Pst104E_03779	Pst104E_19715	0.3165680473372781	0.34023668639053256	97.92	0.835676625659051	Other	Other
Pst104E_03781	Pst104E_19716	0.019444444444444445	0.01969696969696969	98.03	0.21674876847290644	Candidate effector	Candidate effector
Pst104E_03782	Pst104E_19717	0.0	0.0	100.0		Other	Other
Pst104E_03682	Pst104E_18726	0.5206812652068127	0.6094890510948905	70.83	0.9395292207792209	Other	Other
Pst104E_03783	Pst104E_19718	0.0008071025020177562	0.0024213075060532693	99.76		Other	Other
Pst104E_03784	Pst104E_19719	0.0016420361247947454	0.0049261083743842365	99.51		Other	Other
Pst104E_03785	Pst104E_19720	0.0008818342151675485	0.0	100.0	-0.0	Other	Other
Pst104E_03787	Pst104E_19723	0.5471014492753623	0.5760869565217391	66.86	0.5746219592373438	Other	Other
Pst104E_03788	Pst104E_23764	0.13363363363363365	0.13063063063063066	87.0	-0.0	Other	Other
Pst104E_03789	Pst104E_19725	0.013589128697042364	0.03357314148681055	96.65	2.9206349206349205	Other	Other
Pst104E_03790	Pst104E_19726	0.01812450748620961	0.0425531914893617	95.75	1.5905511811023625	Other	Other
Pst104E_03791	Pst104E_19727	0.05105105105105105	0.07432432432432433	93.26	0.9909638554216867	Other	Other
Pst104E_03792	Pst104E_19728	0.015779092702169626	0.03254437869822485	96.76	1.0933333333333335	Other	Other
Pst104E_03793	Pst104E_19729	0.005789909015715467	0.01240694789081886	98.76	1.0535714285714286	Other	Other
Pst104E_03794	Pst104E_19730	0.0186536901865369	0.021897810218978103	97.82	0.25	Other	Other
Pst104E_03795	Pst104E_19731	0.21894548704200176	0.2225201072386059	87.88	0.22	Other	Other
Pst104E_03796	Pst104E_19732	0.0005752085130859936	0.0008628127696289905	99.91	0.4	Other	Other
Pst104E_03797	Pst104E_19733	0.0	0.0	100.0		Other	Other
Pst104E_03798	Pst104E_19734	0.13646532438478748	0.14093959731543626	99.61	0.7076923076923077	Other	Other
Pst104E_03799	Pst104E_19735	0.0107095046854083	0.0	100.0	-0.0	Other	Other
Pst104E_03800	Pst104E_19736	0.014803471158754468	0.016845329249617153	98.32	0.20304568527918784	Other	Other
Pst104E_03801	Pst104E_19737	0.0	0.0	100.0		Candidate effector	Candidate effector
Pst104E_03802	Pst104E_19738	0.011299435028248588	0.005649717514124294	99.44	0.07282913165266107	BUSCO	BUSCO
Pst104E_03803	Pst104E_19739	0.0012746972594008922	0.0019120458891013386	99.81	0.3076923076923077	BUSCO	BUSCO
Pst104E_03804	Pst104E_19740	0.003787878787878789	0.011363636363636364	98.88		Other	Other
Pst104E_03805	Pst104E_19741	0.0	0.0	100.0		Other	Other
Pst104E_03807	Pst104E_19742	0.05517241379310345	0.05517241379310345	99.42	0.1256544502617801	Other	Other
Pst104E_03808	Pst104E_19743	0.010540184453227932	0.0	100.0	-0.0	Other	Other
Pst104E_03809	Pst104E_19744	0.01757469244288225	0.015817223198594025	98.59	0.16417910447761194	BUSCO	BUSCO
Pst104E_03810	Pst104E_19745	0.0297029702970297	0.0396039603960396	96.08	0.2635431918008785	Candidate effector	Candidate effector
Pst104E_03811	Pst104E_19746	0.02659245516388373	0.033395176252319116	96.67	0.3671171171171171	Other	Other
Pst104E_03812	Pst104E_19747	0.012865497076023392	0.003508771929824561	99.65	0.0425	Other	Other
Pst104E_03813	Pst104E_19748	0.02080924855491329	0.03352601156069364	96.65	0.4939759036144578	Other	Other
Pst104E_03814	Pst104E_19749	0.01451378809869376	0.011611030478955007	98.84	0.12585812356979406	Other	Other
Pst104E_03815	Pst104E_19750	0.02002164502164502	0.017857142857142856	98.22	0.1529745042492918	Other	Other
Pst104E_03817	Pst104E_19752	0.0003862495171881035	0.0011587485515643105	99.88		Other	Other
Pst104E_03818	Pst104E_19753	0.0067340067340067354	0.010101010101010102	99.0	0.4854368932038835	Other	Other
Pst104E_03686	Pst104E_19966	0.005535055350553504	0.003690036900369004	99.63	0.1118421052631579	Other	Other
Pst104E_03819	Pst104E_19754	0.1954702117183653	0.1964549483013294	97.93	0.6190476190476191	Other	Other
