Primary protein ID	Haplotig protein ID	CDS Levenshtein distance	Protein Levenshtein distance	Blastp PctID	dN/dS	Primary protein classification	Haplotig protein classification
evm.model.pcontig_003.179	evm.model.hcontig_003_014.20	0.005128205128205128	0.015384615384615384	98.47		Candidate effector	Candidate effector
evm.model.pcontig_003.17	evm.model.hcontig_003_041.6	0.0005307855626326964	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.180	evm.model.hcontig_003_014.21	0.003472222222222222	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.181	evm.model.hcontig_003_014.22	0.004818221638195357	0.010512483574244415	98.95	0.8363636363636364	Candidate effector	Candidate effector
evm.model.pcontig_003.182	evm.model.hcontig_003_014.23	0.012573774698486015	0.015396458814472672	98.46	0.3160377358490566	Other	Other
evm.model.pcontig_003.183	evm.model.hcontig_003_014.24	0.3140613847251963	0.33832976445396146	97.46	0.6471586089906701	Other	Other
evm.model.pcontig_003.184	evm.model.hcontig_003_014.28	0.25267665952890794	0.265524625267666	92.47	0.29416342412451363	Other	Other
evm.model.pcontig_003.186	evm.model.hcontig_003_014.29	0.0020671834625323	0.004651162790697674	99.54	0.7307692307692308	Other	Other
evm.model.pcontig_003.187	evm.model.hcontig_003_014.30	0.0010395010395010396	0.003118503118503119	99.69		BUSCO	BUSCO
evm.model.pcontig_003.188	evm.model.hcontig_003_014.31	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.18	evm.model.hcontig_003_041.7	0.15102481121898598	0.15372168284789645	99.81		Other	Other
evm.model.pcontig_003.191	evm.model.hcontig_003_014.34	0.00631911532385466	0.009478672985781993	99.06	0.4423076923076924	Other	Other
evm.model.pcontig_003.199	evm.model.hcontig_003_014.38	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.19	evm.model.hcontig_003_041.8	0.0005630630630630631	0.0016891891891891893	99.83		Other	Other
evm.model.pcontig_003.1	evm.model.hcontig_003_136.13	0.0017006802721088435	0.0025510204081632647	99.75	0.42857142857142855	Other	Other
evm.model.pcontig_003.200	evm.model.hcontig_003_014.39	0.00078064012490242	0.00234192037470726	99.77		Other	Other
evm.model.pcontig_003.203	evm.model.hcontig_003_014.42	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.204	evm.model.hcontig_003_014.43	0.019834710743801654	0.021487603305785124	97.85	0.2835820895522388	BUSCO	BUSCO
evm.model.pcontig_003.205	evm.model.hcontig_003_014.44	0.0019157088122605363	0.005747126436781609	99.43		BUSCO	BUSCO
evm.model.pcontig_003.207	evm.model.hcontig_003_014.45	0.0008438818565400844	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.208	evm.model.hcontig_003_014.46	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.20	evm.model.hcontig_003_041.9	0.0008051529790660223	0.0024154589371980675	99.76		Other	Other
evm.model.pcontig_003.210	evm.model.hcontig_003_014.47	0.2423728813559322	0.2423728813559322	100.0		Other	Other
evm.model.pcontig_003.211	evm.model.hcontig_003_014.48	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.212	evm.model.hcontig_003_014.49	0.0031746031746031746	0.009523809523809523	99.06		Other	Other
evm.model.pcontig_003.214	evm.model.hcontig_003_014.51	0.007692307692307694	0.015384615384615384	98.47	0.6476190476190475	Other	Other
evm.model.pcontig_003.215	evm.model.hcontig_003_014.52	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.216	evm.model.hcontig_003_014.53	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.217	evm.model.hcontig_003_014.54	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.219	evm.model.hcontig_003_014.56	0.1197411003236246	0.1262135922330097	98.91		Other	Other
evm.model.pcontig_003.21	evm.model.hcontig_003_041.10	0.010638297872340424	0.031914893617021274	96.84		Other	Other
evm.model.pcontig_003.220	evm.model.hcontig_003_014.58	0.2353369763205829	0.2360655737704918	96.95	0.3611111111111111	BUSCO	BUSCO
evm.model.pcontig_003.226	evm.model.hcontig_003_018.2	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.227	evm.model.hcontig_003_018.3	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.228	evm.model.hcontig_003_018.4	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.231	evm.model.hcontig_003_045.1	0.0004397537379067722	0.0013192612137203164	99.87		Other	Other
evm.model.pcontig_003.232	evm.model.hcontig_003_045.2	0.01818181818181818	0.02424242424242424	97.59	0.3431085043988269	Candidate effector	Candidate effector
evm.model.pcontig_003.233	evm.model.hcontig_003_045.3	0.01282051282051282	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.234	evm.model.hcontig_003_045.4	0.004471544715447155	0.007317073170731708	99.27	0.4594594594594594	Candidate effector	Candidate effector
evm.model.pcontig_003.235	evm.model.hcontig_003_045.6	0.0030441400304414	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.236	evm.model.hcontig_003_045.7	0.23655913978494625	0.2903225806451613	100.0	0.6705406771096514	Candidate effector	Candidate effector
evm.model.pcontig_003.237	evm.model.hcontig_003_045.8	0.010416666666666666	0.009191176470588236	99.08	0.15294117647058822	BUSCO	BUSCO
evm.model.pcontig_003.238	evm.model.hcontig_003_045.9	0.0022371364653243847	0.0044742729306487695	99.55	0.84	Other	Other
evm.model.pcontig_003.239	evm.model.hcontig_003_045.10	0.014994232987312572	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.240	evm.model.hcontig_003_045.11	0.0462046204620462	0.054455445544554455	94.58	0.3625806451612904	Candidate effector	Candidate effector
evm.model.pcontig_003.241	evm.model.hcontig_003_045.12	0.003963011889035667	0.001321003963011889	99.87	0.047619047619047616	BUSCO	BUSCO
evm.model.pcontig_003.242	evm.model.hcontig_003_045.13	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.243	evm.model.hcontig_003_045.14	0.010752688172043013	0.016129032258064516	98.4	0.4	Candidate effector	Candidate effector
evm.model.pcontig_003.244	evm.model.hcontig_003_045.15	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.246	evm.model.hcontig_003_045.17	0.09206349206349207	0.09523809523809523	99.48		Other	Other
evm.model.pcontig_003.247	evm.model.hcontig_003_045.18	0.01051939513477975	0.01183431952662722	98.82	0.3196721311475409	Other	Other
evm.model.pcontig_003.248	evm.model.hcontig_003_026.4	0.033816425120772944	0.033816425120772944	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.248	evm.model.hcontig_003_045.19	0.033816425120772944	0.033816425120772944	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.249	evm.model.hcontig_003_026.5	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.249	evm.model.hcontig_003_045.20	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.250	evm.model.hcontig_003_026.6	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.251	evm.model.hcontig_003_045.22	0.01337448559670782	0.015432098765432096	98.46	0.2552447552447553	Other	Other
evm.model.pcontig_003.252	evm.model.hcontig_003_045.23	0.0030959752321981426	0.0030959752321981426	100.0		Other	Other
evm.model.pcontig_003.253	evm.model.hcontig_003_045.24	0.003964623360780726	0.0009149130832570906	99.91	0.028368794326241138	Other	Other
evm.model.pcontig_003.254	evm.model.hcontig_003_045.25	0.005813953488372093	0.011627906976744186	98.84	0.574712643678161	Candidate effector	Candidate effector
evm.model.pcontig_003.255	evm.model.hcontig_003_045.26	0.01984126984126984	0.03571428571428571	96.45	0.6976744186046511	Candidate effector	Candidate effector
evm.model.pcontig_003.256	evm.model.hcontig_003_045.27	0.021909233176838808	0.02112676056338028	97.89	0.17159763313609466	Other	Other
evm.model.pcontig_003.257	evm.model.hcontig_003_045.28	0.034346103038309116	0.010568031704095112	98.94	0.054654141759180194	BUSCO	BUSCO
evm.model.pcontig_003.258	evm.model.hcontig_003_045.29	0.005710850616170725	0.005410279531109108	99.46	0.1764705882352941	Other	Other
evm.model.pcontig_003.259	evm.model.hcontig_003_045.30	0.015732546705998034	0.005899705014749263	99.41	0.043697478991596636	Other	Other
evm.model.pcontig_003.260	evm.model.hcontig_003_045.31	0.0014064697609001409	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.261	evm.model.hcontig_003_045.32	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.262	evm.model.hcontig_003_045.33	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.264	evm.model.hcontig_003_045.30	0.015732546705998034	0.005899705014749263	99.41	0.043697478991596636	Other	Other
evm.model.pcontig_003.265	evm.model.hcontig_003_045.31	0.0014064697609001409	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.266	evm.model.hcontig_003_045.32	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.267	evm.model.hcontig_003_045.33	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.268	evm.model.hcontig_003_045.34	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.269	evm.model.hcontig_003_045.35	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.26	evm.model.hcontig_041_004.91	0.1346153846153846	0.14423076923076922	98.88	0.5084033613445378	Other	Other
evm.model.pcontig_003.270	evm.model.hcontig_003_002.1	0.008073817762399077	0.01384083044982699	98.62	0.3973509933774834	Other	Other
evm.model.pcontig_003.273	evm.model.hcontig_003_002.3	0.012003693444136656	0.002770083102493075	99.72	0.026785714285714284	BUSCO	BUSCO
evm.model.pcontig_003.275	evm.model.hcontig_003_002.5	0.008454106280193236	0.0036231884057971015	99.64	0.07792207792207792	Other	Other
evm.model.pcontig_003.278	evm.model.hcontig_003_002.6	0.0031446540880503146	0.009433962264150943	99.06		Other	Other
evm.model.pcontig_003.279	evm.model.hcontig_003_002.7	0.1721536351165981	0.19547325102880656	97.96	0.5531135531135531	Other	Other
evm.model.pcontig_003.280	evm.model.hcontig_003_002.8	0.008759124087591242	0.01167883211678832	98.83	0.5647058823529411	Other	Other
evm.model.pcontig_003.281	evm.model.hcontig_003_002.9	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.282	evm.model.hcontig_003_002.10	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.284	evm.model.hcontig_003_002.12	0.032786885245901634	0.06557377049180327	93.55	0.6990740740740741	Other	Other
evm.model.pcontig_003.285	evm.model.hcontig_003_002.16	0.009345794392523364	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_003.286	evm.model.hcontig_003_002.17	0.04633781763826607	0.044843049327354265	95.54	0.1869918699186992	Other	Other
evm.model.pcontig_003.287	evm.model.hcontig_003_002.18	0.0040650406504065045	0.012195121951219513	98.8		Other	Other
evm.model.pcontig_003.288	evm.model.hcontig_003_002.19	0.01536983669548511	0.01440922190201729	98.56	0.19327731092436973	Other	Other
evm.model.pcontig_003.289	evm.model.hcontig_003_002.20	0.01421188630490956	0.03100775193798449	96.91	1.6770833333333337	Other	Other
evm.model.pcontig_003.28	evm.model.hcontig_003_041.12	0.002645502645502645	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.296	evm.model.hcontig_033_010.10	0.6391752577319587	0.6237113402061856	68.22	0.06445514430035743	Other	Other
evm.model.pcontig_003.299	evm.model.hcontig_003_002.30	0.06327683615819209	0.07457627118644068	96.48	0.6741935483870968	BUSCO	BUSCO
evm.model.pcontig_003.29	evm.model.hcontig_003_041.13	0.0050125313283208035	0.0075187969924812035	99.25	0.4235294117647058	Other	Other
evm.model.pcontig_003.2	evm.model.hcontig_003_136.12	0.1987179487179487	0.2802197802197802	99.61	0.9747729566094856	Other	Other
evm.model.pcontig_003.300	evm.model.hcontig_003_002.31	0.1901921802518224	0.1888667992047713	100.0	-0.0	Other	Other
evm.model.pcontig_003.301	evm.model.hcontig_003_002.32	0.4016064257028112	0.4538152610441767	84.83	0.5410598078710878	Other	Other
evm.model.pcontig_003.302	evm.model.hcontig_003_002.33	0.33613445378151263	0.3949579831932773	93.96	0.7200728265817024	Other	Other
evm.model.pcontig_003.304	evm.model.hcontig_003_002.35	0.014571948998178506	0.008196721311475409	99.18	0.056384742951907124	BUSCO	BUSCO
evm.model.pcontig_003.30	evm.model.hcontig_003_041.14	0.0035536602700781805	0.008528784648187633	99.15	1.6	Other	Other
evm.model.pcontig_003.310	evm.model.hcontig_020_019.6	0.20973782771535585	0.20224719101123595	96.0	0.1396526772793054	Other	Other
evm.model.pcontig_003.315	evm.model.hcontig_003_002.44	0.03259726603575184	0.04416403785488959	95.89	0.3867595818815331	Other	Other
evm.model.pcontig_003.316	evm.model.hcontig_003_002.38	0.024509803921568627	0.014705882352941175	98.54	0.1185897435897436	Other	Candidate effector
evm.model.pcontig_003.319	evm.model.hcontig_003_002.47	0.021061158363710003	0.02187120291616039	97.82	0.18840579710144928	BUSCO	BUSCO
evm.model.pcontig_003.31	evm.model.hcontig_003_041.15	0.21550855991943604	0.2598187311178248	97.93	0.8153153153153153	Other	Other
evm.model.pcontig_003.323	evm.model.hcontig_003_002.50	0.005973715651135006	0.014336917562724013	98.57	1.3617021276595744	Other	Other
evm.model.pcontig_003.327	evm.model.hcontig_003_002.53	0.002743484224965707	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.328	evm.model.hcontig_003_002.54	0.040123456790123455	0.04629629629629629	94.79	0.3751705320600273	Candidate effector	Candidate effector
evm.model.pcontig_003.329	evm.model.hcontig_003_002.55	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.32	evm.model.hcontig_004_076.31	0.6747181964573269	0.8019323671497585	30.33	0.2443902008646296	Other	Other
evm.model.pcontig_003.330	evm.model.hcontig_003_002.56	0.005291005291005291	0.007936507936507936	99.21	3.882352941176471	Other	Other
evm.model.pcontig_003.331	evm.model.hcontig_003_002.57	0.0006116207951070336	0.0018348623853211008	99.82		Other	Other
evm.model.pcontig_003.332	evm.model.hcontig_003_002.58	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.333	evm.model.hcontig_003_002.59	0.002525252525252525	0.0	100.0	-0.0	Candidate effector	Candidate effector
evm.model.pcontig_003.334	evm.model.hcontig_003_002.60	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.335	evm.model.hcontig_003_002.61	0.010178117048346057	0.0	100.0	-0.0	Candidate effector	Candidate effector
evm.model.pcontig_003.336	evm.model.hcontig_003_002.62	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.337	evm.model.hcontig_003_002.63	0.0002913752913752914	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_003.338	evm.model.hcontig_003_002.64	0.0004522840343735866	0.0	100.0	-0.0	Candidate effector	Candidate effector
evm.model.pcontig_003.339	evm.model.hcontig_003_002.66	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.33	evm.model.hcontig_003_041.19	0.006535947712418301	0.00980392156862745	99.03	0.3931623931623932	Other	Other
evm.model.pcontig_003.340	evm.model.hcontig_003_002.67	0.011318242343541944	0.010652463382157123	98.94	0.17708333333333334	Other	Other
evm.model.pcontig_003.341	evm.model.hcontig_003_002.68	0.014814814814814815	0.005555555555555557	99.45	0.05450733752620545	Other	Other
evm.model.pcontig_003.342	evm.model.hcontig_003_002.70	0.03237410071942446	0.02877697841726619	97.13	0.1608222490931076	Other	Other
evm.model.pcontig_003.346	evm.model.hcontig_003_002.71	0.006105006105006105	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.347	evm.model.hcontig_003_002.72	0.0006002400960384152	0.0012004801920768304	99.88	0.625	BUSCO	BUSCO
evm.model.pcontig_003.348	evm.model.hcontig_003_002.73	0.3689922480620155	0.4046511627906977	67.93	0.7511520737327191	Other	Other
evm.model.pcontig_003.349	evm.model.hcontig_003_002.74	0.06747638326585695	0.07489878542510121	92.53	0.4382022471910112	Candidate effector	Other
evm.model.pcontig_003.350	evm.model.hcontig_003_002.75	0.03974706413730804	0.04607046070460705	98.74	0.6962025316455696	Other	Other
evm.model.pcontig_003.353	evm.model.hcontig_003_002.78	0.08693415637860083	0.08333333333333333	95.64	0.19579579579579576	Other	Other
evm.model.pcontig_003.354	evm.model.hcontig_003_002.79	0.005036630036630037	0.0027472527472527475	99.73	0.0844155844155844	Other	Other
evm.model.pcontig_003.355	evm.model.hcontig_003_002.80	0.023776863283036118	0.0233196159122085	97.67	0.15923566878980894	Other	Other
evm.model.pcontig_003.356	evm.model.hcontig_003_002.81	0.023391812865497075	0.008771929824561403	99.13	0.0344186046511628	Other	Other
evm.model.pcontig_003.357	evm.model.hcontig_003_002.82	0.0013404825737265414	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.358	evm.model.hcontig_003_002.83	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.359	evm.model.hcontig_003_002.84	0.003222836095764273	0.006906077348066298	99.31	0.8857142857142857	Other	Other
evm.model.pcontig_003.360	evm.model.hcontig_003_002.85	0.002398081534772182	0.0035971223021582736	99.64	0.425	Other	Other
evm.model.pcontig_003.361	evm.model.hcontig_003_002.87	0.018802041364491002	0.0016116035455278	99.84	0.009957325746799427	BUSCO	BUSCO
evm.model.pcontig_003.362	evm.model.hcontig_003_002.88	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.363	evm.model.hcontig_003_002.89	0.04329004329004329	0.032467532467532464	99.12	0.058737151248164476	Candidate effector	Candidate effector
evm.model.pcontig_003.364	evm.model.hcontig_003_002.90	0.012731481481481479	0.017361111111111112	98.27	0.3346938775510204	Other	Other
evm.model.pcontig_003.365	evm.model.hcontig_003_002.91	0.03148148148148148	0.03333333333333333	96.69	0.25064599483204136	Candidate effector	Candidate effector
evm.model.pcontig_003.366	evm.model.hcontig_003_002.92	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.367	evm.model.hcontig_003_002.93	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.368	evm.model.hcontig_003_002.94	0.4429097605893186	0.44060773480662985	96.21	0.12791572610985705	BUSCO	Other
evm.model.pcontig_003.36	evm.model.hcontig_003_041.26	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.375	evm.model.hcontig_003_002.99	0.0014245014245014244	0.004273504273504274	99.57		Other	Other
evm.model.pcontig_003.376	evm.model.hcontig_003_002.100	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.378	evm.model.hcontig_003_002.104	0.004301075268817204	0.012903225806451613	98.72		Other	Other
evm.model.pcontig_003.379	evm.model.hcontig_003_002.105	0.004156275976724855	0.012468827930174564	98.76		Other	Other
evm.model.pcontig_003.37	evm.model.hcontig_003_041.27	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.380	evm.model.hcontig_003_002.106	0.004310344827586207	0.01293103448275862	98.71		Other	Other
evm.model.pcontig_003.381	evm.model.hcontig_003_002.107	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.383	evm.model.hcontig_003_002.109	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.384	evm.model.hcontig_003_002.110	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.385	evm.model.hcontig_003_002.111	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.386	evm.model.hcontig_003_002.112	0.001972386587771204	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.387	evm.model.hcontig_003_002.113	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.388	evm.model.hcontig_003_002.114	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.389	evm.model.hcontig_003_002.115	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.38	evm.model.hcontig_003_041.28	0.0011574074074074071	0.003472222222222222	99.65		Other	Other
evm.model.pcontig_003.390	evm.model.hcontig_003_002.116	0.04405652535328346	0.0598503740648379	99.47	0.9447004608294932	Other	Other
evm.model.pcontig_003.391	evm.model.hcontig_003_002.117	0.008449514152936205	0.010139416983523449	98.99	0.2790697674418605	Other	Other
evm.model.pcontig_003.392	evm.model.hcontig_003_002.118	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.393	evm.model.hcontig_035_008.57	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.394	evm.model.hcontig_003_002.119	0.0006816632583503749	0.002044989775051125	99.8		Candidate effector	Candidate effector
evm.model.pcontig_003.395	evm.model.hcontig_003_002.120	0.0045045045045045045	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.396	evm.model.hcontig_003_002.121	0.0016877637130801688	0.005063291139240506	99.49		Other	Other
evm.model.pcontig_003.398	evm.model.hcontig_006_013.70	0.12462189957652753	0.13430127041742287	96.96	0.4328358208955224	Other	Other
evm.model.pcontig_003.39	evm.model.hcontig_003_041.29	0.011532125205930808	0.013179571663920923	98.68	0.25475285171102663	Other	Other
evm.model.pcontig_003.3	evm.model.hcontig_003_136.9	0.2507171543316122	0.2822719449225473	84.49	0.7766853932584269	Other	Other
evm.model.pcontig_003.400	evm.model.hcontig_003_002.123	0.0009350163627863488	0.001402524544179523	99.86	0.4375	Other	Other
evm.model.pcontig_003.401	evm.model.hcontig_003_002.124	0.0205237084217976	0.009907997169143666	99.01	0.06380208333333334	BUSCO	BUSCO
evm.model.pcontig_003.402	evm.model.hcontig_003_002.125	0.03119868637110016	0.04433497536945813	95.59	0.3552188552188552	Candidate effector	Candidate effector
evm.model.pcontig_003.403	evm.model.hcontig_003_002.127	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.404	evm.model.hcontig_003_002.128	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.405	evm.model.hcontig_003_002.129	0.09034267912772584	0.09034267912772584	99.66	0.1904761904761905	Other	Other
evm.model.pcontig_003.409	evm.model.hcontig_003_002.133	0.004081632653061225	0.004081632653061225	99.59	0.2065217391304348	Other	Other
evm.model.pcontig_003.40	evm.model.hcontig_003_041.30	0.016149068322981366	0.016149068322981366	98.39	0.20085470085470086	BUSCO	BUSCO
evm.model.pcontig_003.413	evm.model.hcontig_003_002.139	0.2571428571428571	0.2571428571428571	100.0		Other	Other
evm.model.pcontig_003.414	evm.model.hcontig_003_002.140	0.03810580836108028	0.04550499445061043	95.57	0.6502732240437159	Other	Other
evm.model.pcontig_003.415	evm.model.hcontig_003_002.141	0.016129032258064516	0.013440860215053764	98.66	0.19437340153452684	Other	Other
evm.model.pcontig_003.416	evm.model.hcontig_003_002.145	0.03201219512195122	0.051829268292682924	94.82	0.4873786407766991	Other	Other
evm.model.pcontig_003.419	evm.model.hcontig_003_002.147	0.00826972010178117	0.0076335877862595426	99.24	0.20454545454545453	Other	Other
evm.model.pcontig_003.41	evm.model.hcontig_003_041.31	0.2920353982300885	0.3097345132743363	96.34		Other	Other
evm.model.pcontig_003.420	evm.model.hcontig_003_002.148	0.026881720430107527	0.024193548387096774	97.59	0.1596638655462185	BUSCO	BUSCO
evm.model.pcontig_003.421	evm.model.hcontig_003_002.149	0.0014847809948032665	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.422	evm.model.hcontig_003_002.150	0.2247191011235955	0.3258426966292135	87.88	0.9668071654373024	Other	Other
evm.model.pcontig_003.424	evm.model.hcontig_003_002.153	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.427	evm.model.hcontig_003_002.159	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_003.428	evm.model.hcontig_003_028.7	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.429	evm.model.hcontig_003_028.8	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.42	evm.model.hcontig_003_041.32	0.002649708532061473	0.004769475357710652	99.52	0.6388888888888891	Other	Other
evm.model.pcontig_003.430	evm.model.hcontig_003_028.9	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.431	evm.model.hcontig_003_028.10	0.003787878787878789	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.432	evm.model.hcontig_003_002.165	0.0055821371610845286	0.014354066985645932	98.57	2.6538461538461537	Other	Other
evm.model.pcontig_003.433	evm.model.hcontig_003_002.166	0.02215508559919436	0.00906344410876133	99.1	0.0594059405940594	Other	Other
evm.model.pcontig_003.434	evm.model.hcontig_003_002.167	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.435	evm.model.hcontig_003_002.168	0.034874290348742905	0.0413625304136253	97.28	0.3981481481481482	Other	Other
evm.model.pcontig_003.437	evm.model.hcontig_003_002.169	0.003015075376884422	0.003015075376884422	99.7	0.2058823529411765	Other	Other
evm.model.pcontig_003.438	evm.model.hcontig_003_002.170	0.0030959752321981426	0.0010319917440660474	99.9	0.03125	BUSCO	BUSCO
evm.model.pcontig_003.439	evm.model.hcontig_003_002.171	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_003.43	evm.model.hcontig_003_041.33	0.0057971014492753615	0.004347826086956522	99.57	0.1510791366906475	Other	Other
evm.model.pcontig_003.440	evm.model.hcontig_003_002.172	0.001023541453428864	0.002047082906857728	99.8	0.75	BUSCO	BUSCO
evm.model.pcontig_003.441	evm.model.hcontig_003_002.173	0.0023584905660377358	0.0047169811320754715	99.53	0.8148148148148148	Other	Other
evm.model.pcontig_003.442	evm.model.hcontig_003_002.174	0.06590621039290241	0.06844106463878327	99.6		Other	Other
evm.model.pcontig_003.444	evm.model.hcontig_003_002.176	0.06275303643724696	0.06578947368421052	98.72	0.26530612244897955	Other	Other
evm.model.pcontig_003.445	evm.model.hcontig_003_002.177	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.448	evm.model.hcontig_003_002.187	0.5164835164835165	0.521978021978022	92.39	0.5096525096525096	Other	Other
evm.model.pcontig_003.449	evm.model.hcontig_003_002.189	0.014184397163120569	0.00911854103343465	99.09	0.11702127659574467	Other	Other
evm.model.pcontig_003.44	evm.model.hcontig_003_041.34	0.13025458851391356	0.13943161634103018	97.78	0.7915194346289753	Other	Other
evm.model.pcontig_003.450	evm.model.hcontig_003_002.190	0.013131313131313131	0.006060606060606061	99.4	0.06136363636363638	Candidate effector	Candidate effector
evm.model.pcontig_003.451	evm.model.hcontig_003_002.191	0.010224948875255624	0.006134969325153374	99.39	0.07389162561576355	Other	Other
evm.model.pcontig_003.452	evm.model.hcontig_003_002.192	0.001004016064257028	0.0030120481927710845	99.7		Other	Other
evm.model.pcontig_003.453	evm.model.hcontig_003_002.193	0.2327485380116959	0.2842105263157895	90.05	0.7709627329192547	Other	Other
evm.model.pcontig_003.454	evm.model.hcontig_003_002.194	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.457	evm.model.hcontig_003_002.197	0.003284072249589491	0.0049261083743842365	99.51	0.3833333333333333	Other	Other
evm.model.pcontig_003.458	evm.model.hcontig_003_002.198	0.009433962264150943	0.009433962264150943	99.07	0.1921397379912664	Other	Other
evm.model.pcontig_003.460	evm.model.hcontig_164_001.2	0.4759075907590759	0.5653465346534653	68.9	0.4602734297602536	Other	Other
evm.model.pcontig_003.462	evm.model.hcontig_003_002.199	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.463	evm.model.hcontig_003_002.200	0.0007974481658692185	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_003.464	evm.model.hcontig_003_002.201	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.465	evm.model.hcontig_003_002.202	0.005291005291005291	0.005291005291005291	100.0		Other	Other
evm.model.pcontig_003.466	evm.model.hcontig_003_002.206	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.467	evm.model.hcontig_003_002.207	0.0	0.0	100.0		Other	Other
evm.model.pcontig_003.46	evm.model.hcontig_003_041.36	0.0	0.0	100.0		Other	Other
